is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,normalized_suspension_travel_front_left,normalized_suspension_travel_front_right,normalized_suspension_travel_rear_left,normalized_suspension_travel_rear_right,tire_slip_ratio_front_left,tire_slip_ratio_front_right,tire_slip_ratio_rear_left,tire_slip_ratio_rear_right,wheel_rotation_speed_front_left,wheel_rotation_speed_front_right,wheel_rotation_speed_rear_left,wheel_rotation_speed_rear_right,wheel_on_rumble_strip_front_left,wheel_on_rumble_strip_front_right,wheel_on_rumble_strip_rear_left,wheel_on_rumble_strip_rear_right,wheel_in_puddle_front_left,wheel_in_puddle_front_right,wheel_in_puddle_rear_left,wheel_in_puddle_rear_right,surface_rumble_front_left,surface_rumble_front_right,surface_rumble_rear_left,surface_rumble_rear_right,tire_slip_angle_front_left,tire_slip_angle_front_right,tire_slip_angle_rear_left,tire_slip_angle_rear_right,tire_combined_slip_front_left,tire_combined_slip_front_right,tire_combined_slip_rear_left,tire_combined_slip_rear_right,suspension_travel_meters_front_left,suspension_travel_meters_front_right,suspension_travel_meters_rear_left,suspension_travel_meters_rear_right,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,car_group,smashable_vel_diff,smashable_mass,position_x,position_y,position_z,speed,power,torque,tire_temp_front_left,tire_temp_front_right,tire_temp_rear_left,tire_temp_rear_right,boost,fuel,distance_traveled,best_lap,last_lap,current_lap,current_race_time,lap_number,race_position,accel,brake,clutch,hand_brake,gear,steer,normalized_driving_line,normalized_ai_brake_difference
1,123456,8000.0,900.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,54.97882843017578,300000.0,450.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,79.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,59.787166595458984,300000.0,450.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,80.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,59.397796630859375,300000.0,450.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,81.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,58.81460952758789,300000.0,450.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,82.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,58.04343795776367,300000.0,450.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,83.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,57.09197998046875,300000.0,450.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,84.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,55.96974182128906,300000.0,450.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,85.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,54.68794250488281,300000.0,450.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,86.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,53.25938415527344,300000.0,450.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,87.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,51.69834518432617,300000.0,450.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,88.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,50.020416259765625,300000.0,450.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,89.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,48.24237060546875,300000.0,450.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,90.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,46.38196563720703,300000.0,450.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,91.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,44.45779800415039,300000.0,450.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,92.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,42.48908996582031,300000.0,450.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,93.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,40.49551010131836,300000.0,450.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,94.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,38.496978759765625,300000.0,450.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,95.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,36.513465881347656,300000.0,450.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,96.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,34.564788818359375,300000.0,450.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,97.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,32.67041778564453,300000.0,450.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,98.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,30.849281311035156,300000.0,450.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,99.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,29.119577407836914,300000.0,450.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,100.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,27.498586654663086,300000.0,450.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,101.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,26.002506256103516,300000.0,450.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,102.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,24.646284103393555,300000.0,450.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,103.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,23.443470001220703,300000.0,450.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,104.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,22.406084060668945,300000.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,105.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,21.544490814208984,300000.0,450.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,106.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.867300033569336,300000.0,450.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,107.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.381275177001953,300000.0,450.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,108.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.09127426147461,300000.0,450.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,109.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.00019645690918,300000.0,450.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,110.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.10894775390625,300000.0,450.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,111.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.416444778442383,300000.0,450.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,112.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.919614791870117,300000.0,450.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,113.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,21.61343002319336,300000.0,450.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,114.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,22.490957260131836,300000.0,450.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,115.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,23.543428421020508,300000.0,450.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,116.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,24.76032829284668,300000.0,450.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,117.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,26.129497528076172,300000.0,450.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,118.0,2,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,27.637258529663086,300000.0,450.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,119.0,2,0,200,0,0,0,4,-30,0,0
